customer_sk,kmeans_cluster,segment_label
34254,0,😴 Lost Customers
29720,0,😴 Lost Customers
89088,1,😴 Lost Customers
94763,0,😴 Lost Customers
92321,1,😴 Lost Customers
95852,0,😴 Lost Customers
93232,1,😴 Lost Customers
91076,0,😴 Lost Customers
94263,0,😴 Lost Customers
96715,0,😴 Lost Customers
96685,0,😴 Lost Customers
95314,0,😴 Lost Customers
83049,0,😴 Lost Customers
60397,0,😴 Lost Customers
46625,0,😴 Lost Customers
47496,0,😴 Lost Customers
49341,0,😴 Lost Customers
59359,1,😴 Lost Customers
61479,0,😴 Lost Customers
58230,1,😴 Lost Customers
42861,0,😴 Lost Customers
50669,0,😴 Lost Customers
46917,0,😴 Lost Customers
54552,0,😴 Lost Customers
56856,0,😴 Lost Customers
48376,0,😴 Lost Customers
51558,1,😴 Lost Customers
53651,1,😴 Lost Customers
50604,0,😴 Lost Customers
57133,1,😴 Lost Customers
54806,0,😴 Lost Customers
57431,0,😴 Lost Customers
51147,0,😴 Lost Customers
48639,0,😴 Lost Customers
57918,0,😴 Lost Customers
44008,0,😴 Lost Customers
64569,0,😴 Lost Customers
67831,0,😴 Lost Customers
67589,0,😴 Lost Customers
76101,0,😴 Lost Customers
64224,1,😴 Lost Customers
65631,1,😴 Lost Customers
81523,0,😴 Lost Customers
75915,0,😴 Lost Customers
79014,1,😴 Lost Customers
71610,0,😴 Lost Customers
79259,0,😴 Lost Customers
77820,0,😴 Lost Customers
73103,0,😴 Lost Customers
80244,0,😴 Lost Customers
80611,0,😴 Lost Customers
67314,1,😴 Lost Customers
77442,0,😴 Lost Customers
16347,0,😴 Lost Customers
20961,1,😴 Lost Customers
9450,1,😴 Lost Customers
20123,0,😴 Lost Customers
21143,0,😴 Lost Customers
19049,0,😴 Lost Customers
12803,1,😴 Lost Customers
12014,1,😴 Lost Customers
14248,0,😴 Lost Customers
3543,0,😴 Lost Customers
1314,0,😴 Lost Customers
17533,1,😴 Lost Customers
4077,1,😴 Lost Customers
10011,1,😴 Lost Customers
18029,0,😴 Lost Customers
13344,0,😴 Lost Customers
8705,0,😴 Lost Customers
1120,0,😴 Lost Customers
10859,0,😴 Lost Customers
2989,0,😴 Lost Customers
7364,0,😴 Lost Customers
7795,0,😴 Lost Customers
4106,0,😴 Lost Customers
1846,0,😴 Lost Customers
2391,0,😴 Lost Customers
15189,0,😴 Lost Customers
1934,0,😴 Lost Customers
5854,1,😴 Lost Customers
16943,0,😴 Lost Customers
6836,0,😴 Lost Customers
11386,0,😴 Lost Customers
10619,1,😴 Lost Customers
35236,0,😴 Lost Customers
63016,0,😴 Lost Customers
76288,0,😴 Lost Customers
36304,0,😴 Lost Customers
63663,0,😴 Lost Customers
42283,0,😴 Lost Customers
84434,0,😴 Lost Customers
90349,0,😴 Lost Customers
83776,1,😴 Lost Customers
93647,0,😴 Lost Customers
91218,1,😴 Lost Customers
90326,0,😴 Lost Customers
62078,0,😴 Lost Customers
46178,0,😴 Lost Customers
20643,0,😴 Lost Customers
12962,0,😴 Lost Customers
6578,1,😴 Lost Customers
10522,0,😴 Lost Customers
11849,0,😴 Lost Customers
16963,0,😴 Lost Customers
80523,0,😴 Lost Customers
79325,0,😴 Lost Customers
78350,0,😴 Lost Customers
69395,0,😴 Lost Customers
67664,0,😴 Lost Customers
72357,0,😴 Lost Customers
64186,0,😴 Lost Customers
64190,0,😴 Lost Customers
24233,0,😴 Lost Customers
31857,0,😴 Lost Customers
33263,0,😴 Lost Customers
21638,0,😴 Lost Customers
33373,0,😴 Lost Customers
30221,1,😴 Lost Customers
41796,0,😴 Lost Customers
38932,0,😴 Lost Customers
23753,0,😴 Lost Customers
27119,0,😴 Lost Customers
35348,0,😴 Lost Customers
33932,0,😴 Lost Customers
3351,0,😴 Lost Customers
7969,0,😴 Lost Customers
15984,0,😴 Lost Customers
93245,0,😴 Lost Customers
87777,0,😴 Lost Customers
53701,0,😴 Lost Customers
76527,0,😴 Lost Customers
81194,0,😴 Lost Customers
77920,0,😴 Lost Customers
13958,1,😴 Lost Customers
5431,0,😴 Lost Customers
60170,1,😴 Lost Customers
52592,1,😴 Lost Customers
42673,1,😴 Lost Customers
24574,0,😴 Lost Customers
2,0,😴 Lost Customers
298,0,😴 Lost Customers
52817,1,😴 Lost Customers
78187,0,😴 Lost Customers
78495,0,😴 Lost Customers
87457,0,😴 Lost Customers
88948,0,😴 Lost Customers
25200,0,😴 Lost Customers
36986,0,😴 Lost Customers
34799,0,😴 Lost Customers
32555,0,😴 Lost Customers
34501,1,😴 Lost Customers
22297,0,😴 Lost Customers
25023,0,😴 Lost Customers
22984,0,😴 Lost Customers
36001,0,😴 Lost Customers
34344,1,😴 Lost Customers
71071,1,😴 Lost Customers
82768,0,😴 Lost Customers
63258,0,😴 Lost Customers
68879,0,😴 Lost Customers
80703,0,😴 Lost Customers
65458,0,😴 Lost Customers
1889,0,😴 Lost Customers
13752,0,😴 Lost Customers
398,0,😴 Lost Customers
13725,0,😴 Lost Customers
9349,0,😴 Lost Customers
46886,0,😴 Lost Customers
57328,0,😴 Lost Customers
59325,0,😴 Lost Customers
45857,0,😴 Lost Customers
46147,0,😴 Lost Customers
45814,0,😴 Lost Customers
45874,0,😴 Lost Customers
45083,1,😴 Lost Customers
50933,0,😴 Lost Customers
46238,0,😴 Lost Customers
86118,0,😴 Lost Customers
94915,1,😴 Lost Customers
90904,0,😴 Lost Customers
94415,0,😴 Lost Customers
96925,0,😴 Lost Customers
33205,0,😴 Lost Customers
21581,0,😴 Lost Customers
24685,0,😴 Lost Customers
95316,0,😴 Lost Customers
42380,0,😴 Lost Customers
25656,0,😴 Lost Customers
59811,0,😴 Lost Customers
63287,0,😴 Lost Customers
78424,0,😴 Lost Customers
71799,0,😴 Lost Customers
72126,0,😴 Lost Customers
50258,0,😴 Lost Customers
56200,1,😴 Lost Customers
58018,0,😴 Lost Customers
41986,0,😴 Lost Customers
14885,0,😴 Lost Customers
19981,0,😴 Lost Customers
324,0,😴 Lost Customers
16179,0,😴 Lost Customers
12624,0,😴 Lost Customers
27985,0,😴 Lost Customers
36543,0,😴 Lost Customers
37706,0,😴 Lost Customers
36952,1,😴 Lost Customers
32557,0,😴 Lost Customers
94156,0,😴 Lost Customers
88575,0,😴 Lost Customers
89691,1,😴 Lost Customers
86772,0,😴 Lost Customers
84369,0,😴 Lost Customers
89367,0,😴 Lost Customers
7783,0,😴 Lost Customers
9195,0,😴 Lost Customers
7743,0,😴 Lost Customers
19611,0,😴 Lost Customers
53182,0,😴 Lost Customers
42291,0,😴 Lost Customers
30986,1,😴 Lost Customers
37840,0,😴 Lost Customers
785,1,😴 Lost Customers
65761,1,😴 Lost Customers
93731,1,😴 Lost Customers
85428,0,😴 Lost Customers
24142,0,😴 Lost Customers
48145,1,😴 Lost Customers
47549,0,😴 Lost Customers
50771,0,😴 Lost Customers
44998,0,😴 Lost Customers
60206,0,😴 Lost Customers
93590,0,😴 Lost Customers
16651,0,😴 Lost Customers
10810,0,😴 Lost Customers
3695,0,😴 Lost Customers
18367,0,😴 Lost Customers
93875,0,😴 Lost Customers
67910,0,😴 Lost Customers
64281,1,😴 Lost Customers
81626,0,😴 Lost Customers
62856,0,😴 Lost Customers
71989,0,😴 Lost Customers
73974,0,😴 Lost Customers
86500,1,😴 Lost Customers
94218,0,😴 Lost Customers
5499,0,😴 Lost Customers
3591,0,😴 Lost Customers
14077,1,😴 Lost Customers
8843,0,😴 Lost Customers
20305,0,😴 Lost Customers
42652,0,😴 Lost Customers
49506,0,😴 Lost Customers
48668,0,😴 Lost Customers
58086,1,😴 Lost Customers
50696,1,😴 Lost Customers
24284,1,😴 Lost Customers
25375,0,😴 Lost Customers
40610,0,😴 Lost Customers
23914,0,😴 Lost Customers
38482,0,😴 Lost Customers
41416,0,😴 Lost Customers
36956,0,😴 Lost Customers
14363,0,😴 Lost Customers
9786,1,😴 Lost Customers
4938,0,😴 Lost Customers
17885,0,😴 Lost Customers
75494,0,😴 Lost Customers
63220,1,😴 Lost Customers
63105,1,😴 Lost Customers
73244,0,😴 Lost Customers
90665,0,😴 Lost Customers
86982,0,😴 Lost Customers
88658,0,😴 Lost Customers
87253,0,😴 Lost Customers
83993,1,😴 Lost Customers
91482,0,😴 Lost Customers
44898,0,😴 Lost Customers
54101,1,😴 Lost Customers
44991,0,😴 Lost Customers
57511,1,😴 Lost Customers
60275,0,😴 Lost Customers
94730,0,😴 Lost Customers
10940,1,😴 Lost Customers
76041,1,😴 Lost Customers
44960,0,😴 Lost Customers
9610,0,😴 Lost Customers
2348,0,😴 Lost Customers
33572,0,😴 Lost Customers
21634,0,😴 Lost Customers
79315,0,😴 Lost Customers
63347,0,😴 Lost Customers
63838,0,😴 Lost Customers
15995,0,😴 Lost Customers
42481,0,😴 Lost Customers
35951,0,😴 Lost Customers
27374,0,😴 Lost Customers
44030,0,😴 Lost Customers
8717,0,😴 Lost Customers
82653,0,😴 Lost Customers
77727,0,😴 Lost Customers
24704,0,😴 Lost Customers
25269,1,😴 Lost Customers
40244,0,😴 Lost Customers
37482,1,😴 Lost Customers
15800,1,😴 Lost Customers
20552,0,😴 Lost Customers
6726,0,😴 Lost Customers
20720,1,😴 Lost Customers
61712,0,😴 Lost Customers
52656,1,😴 Lost Customers
47398,1,😴 Lost Customers
59723,0,😴 Lost Customers
53536,0,😴 Lost Customers
91819,1,😴 Lost Customers
95997,0,😴 Lost Customers
92877,0,😴 Lost Customers
62745,0,😴 Lost Customers
71645,1,😴 Lost Customers
66457,0,😴 Lost Customers
77265,0,😴 Lost Customers
73462,0,😴 Lost Customers
73954,0,😴 Lost Customers
12763,0,😴 Lost Customers
10931,0,😴 Lost Customers
16427,0,😴 Lost Customers
2711,1,😴 Lost Customers
76363,0,😴 Lost Customers
81269,0,😴 Lost Customers
73021,0,😴 Lost Customers
45950,1,😴 Lost Customers
44793,1,😴 Lost Customers
49704,0,😴 Lost Customers
60530,0,😴 Lost Customers
70722,0,😴 Lost Customers
81045,0,😴 Lost Customers
23536,0,😴 Lost Customers
88217,0,😴 Lost Customers
82201,0,😴 Lost Customers
58999,1,😴 Lost Customers
40179,0,😴 Lost Customers
58107,0,😴 Lost Customers
9346,0,😴 Lost Customers
55326,0,😴 Lost Customers
44618,0,😴 Lost Customers
94126,0,😴 Lost Customers
97072,0,😴 Lost Customers
21891,0,😴 Lost Customers
27376,0,😴 Lost Customers
61363,0,😴 Lost Customers
43253,0,😴 Lost Customers
4526,0,😴 Lost Customers
10204,0,😴 Lost Customers
17581,0,😴 Lost Customers
69429,1,😴 Lost Customers
70880,0,😴 Lost Customers
79539,0,😴 Lost Customers
81427,0,😴 Lost Customers
69875,0,😴 Lost Customers
86216,1,😴 Lost Customers
96863,0,😴 Lost Customers
37681,1,😴 Lost Customers
69208,1,😴 Lost Customers
45385,1,😴 Lost Customers
34199,1,😴 Lost Customers
33388,1,😴 Lost Customers
31216,0,😴 Lost Customers
32929,0,😴 Lost Customers
35510,0,😴 Lost Customers
30698,0,😴 Lost Customers
24739,0,😴 Lost Customers
72645,0,😴 Lost Customers
69846,0,😴 Lost Customers
14175,1,😴 Lost Customers
4911,1,😴 Lost Customers
12337,1,😴 Lost Customers
91311,0,😴 Lost Customers
92117,0,😴 Lost Customers
61560,0,😴 Lost Customers
50846,1,😴 Lost Customers
44886,0,😴 Lost Customers
61655,1,😴 Lost Customers
44579,1,😴 Lost Customers
8301,0,😴 Lost Customers
6945,0,😴 Lost Customers
32331,0,😴 Lost Customers
24432,0,😴 Lost Customers
23032,0,😴 Lost Customers
7955,0,😴 Lost Customers
45066,0,😴 Lost Customers
52777,0,😴 Lost Customers
68166,0,😴 Lost Customers
98412,0,😴 Lost Customers
53911,0,😴 Lost Customers
22078,0,😴 Lost Customers
26429,0,😴 Lost Customers
26930,0,😴 Lost Customers
18960,1,😴 Lost Customers
76594,1,😴 Lost Customers
70210,0,😴 Lost Customers
81252,1,😴 Lost Customers
74490,0,😴 Lost Customers
11946,0,😴 Lost Customers
6450,1,😴 Lost Customers
29716,0,😴 Lost Customers
87887,0,😴 Lost Customers
83162,1,😴 Lost Customers
59804,0,😴 Lost Customers
71918,1,😴 Lost Customers
70599,0,😴 Lost Customers
67514,1,😴 Lost Customers
68298,0,😴 Lost Customers
16440,0,😴 Lost Customers
19178,0,😴 Lost Customers
59195,1,😴 Lost Customers
60773,0,😴 Lost Customers
44056,0,😴 Lost Customers
44299,1,😴 Lost Customers
92748,0,😴 Lost Customers
4026,0,😴 Lost Customers
98493,0,😴 Lost Customers
84701,0,😴 Lost Customers
52458,0,😴 Lost Customers
71323,0,😴 Lost Customers
68372,0,😴 Lost Customers
33831,0,😴 Lost Customers
23029,0,😴 Lost Customers
38704,0,😴 Lost Customers
23278,1,😴 Lost Customers
40543,0,😴 Lost Customers
29473,0,😴 Lost Customers
25580,0,😴 Lost Customers
38398,0,😴 Lost Customers
71588,0,😴 Lost Customers
72971,0,😴 Lost Customers
69261,0,😴 Lost Customers
83526,0,😴 Lost Customers
96920,0,😴 Lost Customers
46764,1,😴 Lost Customers
47616,0,😴 Lost Customers
47511,1,😴 Lost Customers
58970,1,😴 Lost Customers
21153,0,😴 Lost Customers
7042,0,😴 Lost Customers
19613,0,😴 Lost Customers
2216,0,😴 Lost Customers
28542,1,😴 Lost Customers
67263,0,😴 Lost Customers
80925,0,😴 Lost Customers
78374,0,😴 Lost Customers
26663,0,😴 Lost Customers
24157,0,😴 Lost Customers
32183,1,😴 Lost Customers
27582,0,😴 Lost Customers
78240,0,😴 Lost Customers
84956,1,😴 Lost Customers
55188,0,😴 Lost Customers
72353,0,😴 Lost Customers
75336,1,😴 Lost Customers
75139,0,😴 Lost Customers
53746,0,😴 Lost Customers
36876,0,😴 Lost Customers
41246,0,😴 Lost Customers
23294,0,😴 Lost Customers
33063,0,😴 Lost Customers
23973,0,😴 Lost Customers
6102,1,😴 Lost Customers
8929,1,😴 Lost Customers
84089,1,😴 Lost Customers
94872,0,😴 Lost Customers
32300,0,😴 Lost Customers
37270,0,😴 Lost Customers
74304,0,😴 Lost Customers
73446,0,😴 Lost Customers
68629,0,😴 Lost Customers
50608,0,😴 Lost Customers
42554,0,😴 Lost Customers
42452,0,😴 Lost Customers
19,0,😴 Lost Customers
5044,0,😴 Lost Customers
4703,0,😴 Lost Customers
1708,0,😴 Lost Customers
3191,0,😴 Lost Customers
69685,1,😴 Lost Customers
80805,0,😴 Lost Customers
70855,1,😴 Lost Customers
92355,0,😴 Lost Customers
95382,0,😴 Lost Customers
30222,0,😴 Lost Customers
38186,0,😴 Lost Customers
41174,0,😴 Lost Customers
40858,0,😴 Lost Customers
50594,0,😴 Lost Customers
50748,0,😴 Lost Customers
62009,0,😴 Lost Customers
44999,0,😴 Lost Customers
53137,0,😴 Lost Customers
62183,0,😴 Lost Customers
58400,0,😴 Lost Customers
43009,0,😴 Lost Customers
49499,0,😴 Lost Customers
52118,0,😴 Lost Customers
59424,0,😴 Lost Customers
55502,0,😴 Lost Customers
96609,0,😴 Lost Customers
84361,0,😴 Lost Customers
83065,1,😴 Lost Customers
95534,0,😴 Lost Customers
99295,0,😴 Lost Customers
12862,0,😴 Lost Customers
13993,1,😴 Lost Customers
14736,0,😴 Lost Customers
3341,0,😴 Lost Customers
12049,0,😴 Lost Customers
17689,0,😴 Lost Customers
63647,0,😴 Lost Customers
77685,1,😴 Lost Customers
64060,1,😴 Lost Customers
64003,0,😴 Lost Customers
65091,0,😴 Lost Customers
75884,0,😴 Lost Customers
67134,0,😴 Lost Customers
65777,0,😴 Lost Customers
75808,1,😴 Lost Customers
82645,0,😴 Lost Customers
63022,0,😴 Lost Customers
40404,0,😴 Lost Customers
28351,0,😴 Lost Customers
39298,0,😴 Lost Customers
36496,0,😴 Lost Customers
38940,0,😴 Lost Customers
21428,0,😴 Lost Customers
25030,0,😴 Lost Customers
32995,0,😴 Lost Customers
31588,0,😴 Lost Customers
48155,0,😴 Lost Customers
63671,0,😴 Lost Customers
70174,0,😴 Lost Customers
75421,0,😴 Lost Customers
15478,0,😴 Lost Customers
84572,0,😴 Lost Customers
89210,1,😴 Lost Customers
12506,0,😴 Lost Customers
7062,0,😴 Lost Customers
12414,1,😴 Lost Customers
4780,0,😴 Lost Customers
1496,1,😴 Lost Customers
63185,0,😴 Lost Customers
67444,0,😴 Lost Customers
54521,1,😴 Lost Customers
44176,0,😴 Lost Customers
57869,0,😴 Lost Customers
41914,1,😴 Lost Customers
44738,1,😴 Lost Customers
1385,0,😴 Lost Customers
9981,0,😴 Lost Customers
33531,0,😴 Lost Customers
26332,0,😴 Lost Customers
30967,0,😴 Lost Customers
87634,0,😴 Lost Customers
73596,0,😴 Lost Customers
74468,0,😴 Lost Customers
71897,0,😴 Lost Customers
36239,0,😴 Lost Customers
7753,0,😴 Lost Customers
1098,0,😴 Lost Customers
92431,0,😴 Lost Customers
83944,0,😴 Lost Customers
24505,0,😴 Lost Customers
33574,0,😴 Lost Customers
71693,0,😴 Lost Customers
81196,0,😴 Lost Customers
8139,0,😴 Lost Customers
38804,0,😴 Lost Customers
21753,0,😴 Lost Customers
41091,0,😴 Lost Customers
33909,0,😴 Lost Customers
28006,1,😴 Lost Customers
7427,0,😴 Lost Customers
7415,1,😴 Lost Customers
2535,0,😴 Lost Customers
4479,0,😴 Lost Customers
18067,0,😴 Lost Customers
10010,1,😴 Lost Customers
12868,1,😴 Lost Customers
52732,0,😴 Lost Customers
43445,1,😴 Lost Customers
49022,1,😴 Lost Customers
51986,1,😴 Lost Customers
89696,0,😴 Lost Customers
86412,0,😴 Lost Customers
99265,0,😴 Lost Customers
96370,0,😴 Lost Customers
94175,0,😴 Lost Customers
86541,0,😴 Lost Customers
98091,0,😴 Lost Customers
78956,0,😴 Lost Customers
64901,0,😴 Lost Customers
81758,0,😴 Lost Customers
62887,0,😴 Lost Customers
74384,0,😴 Lost Customers
62525,0,😴 Lost Customers
78034,1,😴 Lost Customers
45789,0,😴 Lost Customers
55482,0,😴 Lost Customers
22215,0,😴 Lost Customers
25179,0,😴 Lost Customers
39184,1,😴 Lost Customers
33761,0,😴 Lost Customers
40417,0,😴 Lost Customers
21419,0,😴 Lost Customers
39189,1,😴 Lost Customers
22579,1,😴 Lost Customers
21902,0,😴 Lost Customers
32386,1,😴 Lost Customers
39590,0,😴 Lost Customers
35369,1,😴 Lost Customers
39265,0,😴 Lost Customers
44202,1,😴 Lost Customers
55260,0,😴 Lost Customers
61367,0,😴 Lost Customers
43123,0,😴 Lost Customers
49660,0,😴 Lost Customers
58354,0,😴 Lost Customers
55687,0,😴 Lost Customers
42655,0,😴 Lost Customers
46776,1,😴 Lost Customers
49842,0,😴 Lost Customers
81804,0,😴 Lost Customers
66512,0,😴 Lost Customers
67441,0,😴 Lost Customers
80537,0,😴 Lost Customers
82034,1,😴 Lost Customers
64380,0,😴 Lost Customers
67069,1,😴 Lost Customers
63916,1,😴 Lost Customers
74605,0,😴 Lost Customers
68348,0,😴 Lost Customers
82673,0,😴 Lost Customers
14374,0,😴 Lost Customers
17759,0,😴 Lost Customers
15615,0,😴 Lost Customers
7801,0,😴 Lost Customers
20247,0,😴 Lost Customers
8109,0,😴 Lost Customers
19618,0,😴 Lost Customers
20062,0,😴 Lost Customers
16992,0,😴 Lost Customers
8539,0,😴 Lost Customers
2464,0,😴 Lost Customers
14586,0,😴 Lost Customers
12910,0,😴 Lost Customers
11903,0,😴 Lost Customers
4300,0,😴 Lost Customers
86793,0,😴 Lost Customers
93435,0,😴 Lost Customers
88215,0,😴 Lost Customers
97838,0,😴 Lost Customers
86210,0,😴 Lost Customers
98538,0,😴 Lost Customers
83927,0,😴 Lost Customers
92936,0,😴 Lost Customers
91117,0,😴 Lost Customers
92873,0,😴 Lost Customers
75663,0,😴 Lost Customers
65411,0,😴 Lost Customers
27961,0,😴 Lost Customers
21932,0,😴 Lost Customers
55794,1,😴 Lost Customers
28358,0,😴 Lost Customers
29500,0,😴 Lost Customers
92156,0,😴 Lost Customers
96476,1,😴 Lost Customers
96149,0,😴 Lost Customers
28584,1,😴 Lost Customers
40107,0,😴 Lost Customers
34359,1,😴 Lost Customers
30874,0,😴 Lost Customers
23417,1,😴 Lost Customers
30005,0,😴 Lost Customers
24431,0,😴 Lost Customers
38082,0,😴 Lost Customers
29887,0,😴 Lost Customers
45646,0,😴 Lost Customers
46295,0,😴 Lost Customers
41915,0,😴 Lost Customers
45294,0,😴 Lost Customers
43020,1,😴 Lost Customers
58859,0,😴 Lost Customers
42230,0,😴 Lost Customers
53273,0,😴 Lost Customers
66224,0,😴 Lost Customers
76410,1,😴 Lost Customers
80729,0,😴 Lost Customers
77496,1,😴 Lost Customers
10865,0,😴 Lost Customers
15631,1,😴 Lost Customers
3284,0,😴 Lost Customers
1193,0,😴 Lost Customers
13376,0,😴 Lost Customers
10789,0,😴 Lost Customers
15922,0,😴 Lost Customers
1976,0,😴 Lost Customers
7258,0,😴 Lost Customers
14940,1,😴 Lost Customers
10020,0,😴 Lost Customers
52968,1,😴 Lost Customers
43629,0,😴 Lost Customers
89657,0,😴 Lost Customers
94268,0,😴 Lost Customers
95157,0,😴 Lost Customers
31022,0,😴 Lost Customers
69496,0,😴 Lost Customers
77445,0,😴 Lost Customers
67452,0,😴 Lost Customers
80592,0,😴 Lost Customers
81545,0,😴 Lost Customers
92317,1,😴 Lost Customers
19773,0,😴 Lost Customers
31803,0,😴 Lost Customers
69199,0,😴 Lost Customers
55199,1,😴 Lost Customers
56129,0,😴 Lost Customers
55652,0,😴 Lost Customers
48454,0,😴 Lost Customers
80202,0,😴 Lost Customers
70357,1,😴 Lost Customers
69171,0,😴 Lost Customers
69035,0,😴 Lost Customers
71073,0,😴 Lost Customers
85237,0,😴 Lost Customers
94589,0,😴 Lost Customers
88060,1,😴 Lost Customers
39179,0,😴 Lost Customers
24848,0,😴 Lost Customers
37784,1,😴 Lost Customers
39251,1,😴 Lost Customers
32790,0,😴 Lost Customers
26063,0,😴 Lost Customers
27286,0,😴 Lost Customers
27646,0,😴 Lost Customers
10287,0,😴 Lost Customers
3758,0,😴 Lost Customers
10262,1,😴 Lost Customers
16573,0,😴 Lost Customers
12348,1,😴 Lost Customers
5808,0,😴 Lost Customers
20789,1,😴 Lost Customers
17586,0,😴 Lost Customers
1436,1,😴 Lost Customers
2988,0,😴 Lost Customers
90599,0,😴 Lost Customers
43075,1,😴 Lost Customers
44915,0,😴 Lost Customers
21711,0,😴 Lost Customers
37066,0,😴 Lost Customers
13437,1,😴 Lost Customers
50481,0,😴 Lost Customers
49041,0,😴 Lost Customers
81827,1,😴 Lost Customers
47282,0,😴 Lost Customers
27018,0,😴 Lost Customers
38650,0,😴 Lost Customers
51373,0,😴 Lost Customers
50283,0,😴 Lost Customers
55380,1,😴 Lost Customers
89593,0,😴 Lost Customers
3803,1,😴 Lost Customers
11755,0,😴 Lost Customers
9299,0,😴 Lost Customers
9655,0,😴 Lost Customers
83578,0,😴 Lost Customers
98077,0,😴 Lost Customers
98721,1,😴 Lost Customers
83888,0,😴 Lost Customers
89518,0,😴 Lost Customers
45114,1,😴 Lost Customers
26459,0,😴 Lost Customers
33858,0,😴 Lost Customers
32793,0,😴 Lost Customers
70360,0,😴 Lost Customers
72517,0,😴 Lost Customers
21157,0,😴 Lost Customers
8270,1,😴 Lost Customers
16779,1,😴 Lost Customers
88879,0,😴 Lost Customers
94136,0,😴 Lost Customers
15707,1,😴 Lost Customers
15797,0,😴 Lost Customers
50704,0,😴 Lost Customers
47117,0,😴 Lost Customers
58243,1,😴 Lost Customers
40436,0,😴 Lost Customers
27362,1,😴 Lost Customers
69226,0,😴 Lost Customers
77086,0,😴 Lost Customers
64339,0,😴 Lost Customers
44884,1,😴 Lost Customers
60574,0,😴 Lost Customers
46910,0,😴 Lost Customers
50996,0,😴 Lost Customers
11846,0,😴 Lost Customers
5372,0,😴 Lost Customers
94934,0,😴 Lost Customers
37707,1,😴 Lost Customers
32365,0,😴 Lost Customers
39667,0,😴 Lost Customers
9999,1,😴 Lost Customers
49920,1,😴 Lost Customers
14444,0,😴 Lost Customers
72037,0,😴 Lost Customers
72330,1,😴 Lost Customers
68761,0,😴 Lost Customers
32241,0,😴 Lost Customers
26427,0,😴 Lost Customers
95675,0,😴 Lost Customers
90940,0,😴 Lost Customers
16696,1,😴 Lost Customers
22807,0,😴 Lost Customers
21417,0,😴 Lost Customers
36092,0,😴 Lost Customers
26739,0,😴 Lost Customers
23019,0,😴 Lost Customers
37734,0,😴 Lost Customers
25931,0,😴 Lost Customers
51851,0,😴 Lost Customers
52162,0,😴 Lost Customers
68483,0,😴 Lost Customers
15120,0,😴 Lost Customers
14341,0,😴 Lost Customers
1287,0,😴 Lost Customers
19708,0,😴 Lost Customers
4917,0,😴 Lost Customers
65664,0,😴 Lost Customers
87514,0,😴 Lost Customers
35478,1,😴 Lost Customers
6103,0,😴 Lost Customers
7780,0,😴 Lost Customers
8560,0,😴 Lost Customers
9068,1,😴 Lost Customers
52332,0,😴 Lost Customers
66440,0,😴 Lost Customers
22134,1,😴 Lost Customers
36341,1,😴 Lost Customers
50984,0,😴 Lost Customers
41928,0,😴 Lost Customers
36660,0,😴 Lost Customers
23577,0,😴 Lost Customers
89763,0,😴 Lost Customers
15553,0,😴 Lost Customers
96372,0,😴 Lost Customers
86464,0,😴 Lost Customers
85079,1,😴 Lost Customers
10786,0,😴 Lost Customers
43422,0,😴 Lost Customers
22193,0,😴 Lost Customers
76942,0,😴 Lost Customers
93519,0,😴 Lost Customers
98844,0,😴 Lost Customers
71709,0,😴 Lost Customers
64825,0,😴 Lost Customers
45657,0,😴 Lost Customers
36630,0,😴 Lost Customers
68111,0,😴 Lost Customers
44396,1,😴 Lost Customers
57067,1,😴 Lost Customers
46019,0,😴 Lost Customers
57073,0,😴 Lost Customers
32544,0,😴 Lost Customers
40378,1,😴 Lost Customers
95983,0,😴 Lost Customers
91732,0,😴 Lost Customers
15539,0,😴 Lost Customers
14106,0,😴 Lost Customers
78322,0,😴 Lost Customers
70318,0,😴 Lost Customers
91968,0,😴 Lost Customers
52506,1,😴 Lost Customers
40092,0,😴 Lost Customers
18934,0,😴 Lost Customers
8888,1,😴 Lost Customers
62975,0,😴 Lost Customers
32641,0,😴 Lost Customers
39407,0,😴 Lost Customers
14820,1,😴 Lost Customers
28055,0,😴 Lost Customers
48310,0,😴 Lost Customers
66501,0,😴 Lost Customers
76529,0,😴 Lost Customers
27243,0,😴 Lost Customers
40295,0,😴 Lost Customers
18201,0,😴 Lost Customers
49379,0,😴 Lost Customers
32933,0,😴 Lost Customers
25795,0,😴 Lost Customers
63848,0,😴 Lost Customers
66117,0,😴 Lost Customers
94625,0,😴 Lost Customers
83490,1,😴 Lost Customers
86667,0,😴 Lost Customers
5791,0,😴 Lost Customers
15379,0,😴 Lost Customers
78371,0,😴 Lost Customers
79276,0,😴 Lost Customers
52508,0,😴 Lost Customers
60731,0,😴 Lost Customers
57277,1,😴 Lost Customers
79913,1,😴 Lost Customers
68849,0,😴 Lost Customers
77865,0,😴 Lost Customers
30988,0,😴 Lost Customers
22780,0,😴 Lost Customers
16598,0,😴 Lost Customers
94330,0,😴 Lost Customers
85949,0,😴 Lost Customers
32643,0,😴 Lost Customers
37052,0,😴 Lost Customers
74458,0,😴 Lost Customers
74870,0,😴 Lost Customers
72642,0,😴 Lost Customers
42390,0,😴 Lost Customers
52615,0,😴 Lost Customers
10625,0,😴 Lost Customers
14084,0,😴 Lost Customers
17411,0,😴 Lost Customers
4128,0,😴 Lost Customers
7240,0,😴 Lost Customers
67932,0,😴 Lost Customers
62637,1,😴 Lost Customers
75610,0,😴 Lost Customers
79830,0,😴 Lost Customers
80068,1,😴 Lost Customers
